,fsym_id,Implosion_Start_Date,Implosion_End_Date
3945,TMW1M9-R,,
3946,TR8GP7-R,,
3947,TY7NCJ-R,,
3948,VDT2VP-R,,
3949,VGXWCG-R,,
3950,W4H5TJ-R,,
3951,WGT76W-R,,
3952,WJXZ76-R,,
3953,WM5QN1-R,,
3954,WPL6PY-R,,
3955,XKN90D-R,,
3956,BP44P0-R,,
3957,BRX896-R,,
3958,C1JXH3-R,,
3959,C5CPSB-R,,
3960,D00LZG-R,,
3961,DBQ7BK-R,,
3962,DDYW4X-R,,
3963,DSCDPZ-R,,
3964,F07ZS4-R,,
3965,FTV950-R,,
3966,FWHC5K-R,,
3967,G2CGML-R,,
3968,G6M2HZ-R,,
3969,G8ZNW1-R,,
3970,GN7G2C-R,,
3971,GRG0LF-R,,
3972,HBXN36-R,,
3973,JFVMGG-R,,
3974,JNRT6Q-R,,
3975,JSLS8J-R,,
3976,JV6DX2-R,,
3977,KB3Q7K-R,,
3978,KD2SRX-R,,
3979,KFNV8X-R,,
3980,KLKGVL-R,,
3981,KYCY91-R,,
3982,L6BT3Q-R,,
3983,L7N2YJ-R,2006-01-06,2021-02-19
3984,LZCGBK-R,,
3985,M94114-R,,
3986,MH5CQB-R,,
3987,MKHBZW-R,,
3988,NB8MN9-R,,
3989,PTXHRQ-R,,
3990,Q1K2VN-R,,
3991,Q6FN10-R,,
3992,Q9HM10-R,,
3993,R71MZL-R,,
3994,RGV9XD-R,,
3995,RK5ZHL-R,,
3996,RV5XHC-R,,
3997,S5NFDX-R,,
3998,S7P87W-R,,
3999,T43NSL-R,,
4000,VH1F6W-R,,
4001,W7WQCV-R,,
4002,WFKC6J-R,,
4003,WFMRNN-R,,
4004,WNDZR2-R,,
4005,WSZV52-R,,
4006,WTYTB6-R,,
4007,WZJ630-R,,
4008,X0VTH2-R,,
4009,XF4MNB-R,,
4010,XGFKTT-R,,
4011,B05BF8-R,,
4012,B94X32-R,2015-10-02,2023-11-01
4013,CBCMCV-R,,
4014,CTX9YS-R,,
4015,D7VQ10-R,,
4016,DFZ9GS-R,,
4017,DH6WPM-R,,
4018,DHQNF2-R,,
4019,DLRJTJ-R,,
4020,F87HVF-R,,
4021,FH109Z-R,,
4022,FK4MGK-R,,
4023,FWCHTY-R,,
4024,G8W8CV-R,,
4025,G90MPY-R,,
4026,HJXXH4-R,,
4027,HKP8JK-R,,
4028,J97BQJ-R,,
4029,JNWFWW-R,,
4030,K16TP8-R,,
4031,L6FTWK-R,,
4032,LG0DHY-R,,
4033,LWYCRQ-R,,
4034,MJZ4RB-R,,
4035,MS5BS4-R,2001-03-16,2007-01-26
4036,MSH2VS-R,,
4037,N29N74-R,,
4038,N3MJ1C-R,,
4039,NC05NG-R,2019-05-24,2020-11-20
4040,NDH6Z5-R,,
4041,P0W1JP-R,,
4042,P34VYH-R,,
4043,PHJ2V4-R,,
4044,PKZ9Q5-R,,
4045,QP3B2L-R,,
4046,QZRML4-R,,
4047,RFQW72-R,,
4048,RYVQ5T-R,,
4049,SHMRC6-R,,
4050,SW683N-R,,
4051,SYDLZ9-R,,
4052,T1550G-R,,
4053,T3YJC4-R,,
4054,TVTFDF-R,,
4055,V8KKDN-R,,
4056,VVGKJ3-R,,
4057,VY9HW8-R,,
4058,W7FKBJ-R,,
4059,X6DBGX-R,,
4060,XLZB8X-R,,
4061,B2G826-R,,
4062,BBV3KZ-R,,
4063,C22496-R,,
4064,CX95V3-R,,
4065,D4VRCD-R,,
4066,DBNZZD-R,,
4067,DCZH6D-R,,
4068,DH4DGT-R,,
4069,F87321-R,,
4070,FWGQHH-R,,
4071,G905VJ-R,,
4072,GNM7ZV-R,,
4073,GW4Z6P-R,,
4074,HQ2MHF-R,,
4075,JFWQ64-R,,
4076,K3DD15-R,,
4077,K3JV0V-R,,
4078,KRVX2J-R,,
4079,M09S82-R,,
4080,M3VT3B-R,,
4081,M7RC8Q-R,,
4082,MDTS86-R,,
4083,MGLYWC-R,,
4084,N9GP71-R,,
4085,NFMMHD-R,,
4086,P20GF8-R,,
4087,PGJS0P-R,,
4088,PKZ95N-R,,
4089,PMW0K4-R,,
4090,PQJ3RT-R,,
4091,PTS29K-R,,
4092,QF2FD0-R,,
4093,R2CVVQ-R,,
4094,RBJXH6-R,,
4095,RS5F9Q-R,,
4096,RV6Q03-R,,
4097,RZJMT5-R,,
4098,SDCPMC-R,2019-03-01,2020-11-20
4099,SXJTT2-R,,
4100,T7HNZ1-R,,
4101,TG39C6-R,,
4102,V0622Q-R,,
4103,V3D7H1-R,,
4104,W4DFKY-R,,
4105,WHRJ6H-R,,
4106,X44D28-R,,
4107,X64Y0M-R,,
4108,B58DXM-R,,
4109,B6V9Y8-R,,
4110,BQVMJ1-R,,
4111,CD4K19-R,,
4112,D1QXJC-R,,
4113,D2GGSS-R,,
4114,D501D8-R,,
4115,DHD5TM-R,,
4116,DVDJBG-R,,
4117,F0YDWH-R,,
4118,F9VYPD-R,,
4119,FBRH67-R,,
4120,FDS2ZC-R,,
4121,FFWL54-R,,
4122,GD88XN-R,,
4123,GX4PTJ-R,,
4124,HKM07G-R,,
4125,J75D6Z-R,,
4126,JC3S06-R,,
4127,K3VJ7P-R,,
4128,K83PKZ-R,,
4129,KDCR1J-R,,
4130,KNWMB5-R,,
4131,KXF9S7-R,,
4132,L569DD-R,,
4133,L6CPTK-R,,
4134,LZFNTX-R,,
4135,M4K20N-R,,
4136,MSBMW3-R,,
4137,N6SQBJ-R,,
4138,NCG0JY-R,,
4139,NDQJ04-R,,
4140,P3Q4F7-R,,
4141,PG41XX-R,2019-04-12,2022-10-14
4142,QJ9QP4-R,,
4143,QMGD2Y-R,,
4144,RD46RQ-R,,
4145,RK3HS8-R,,
4146,RWBRW0-R,,
4147,SP1PNT-R,,
4148,T535BL-R,,
4149,TCDSPF-R,,
4150,V1KQR1-R,,
4151,VV471N-R,,
4152,WSVCMW-R,,
4153,XBV8KC-R,,
4154,XN5Z6C-R,,
4155,XNRMXZ-R,,
4156,BV9LTQ-R,,
4157,BZTWHH-R,,
4158,CCTNJC-R,,
4159,CFG9RJ-R,,
4160,D1L6JY-R,2001-01-12,2023-06-09
4161,DCVRRK-R,2021-10-08,2023-09-22
4162,DDS5V3-R,,
4163,DKH3RN-R,,
4164,DLSCJF-R,2015-10-30,2017-09-08
4165,DQ7CS0-R,,
4166,DVQFQ7-R,,
4167,FRRKQ8-R,,
4168,FS3839-R,,
4169,FXF9Y8-R,,
4170,GGKMRC-R,,
4171,GTX249-R,,
4172,H88WT3-R,,
4173,HG05YH-R,2020-01-24,2022-01-14
4174,HJ0LGK-R,,
4175,J1LL05-R,,
4176,JCTZC1-R,,
4177,JLJN1K-R,,
4178,JR0FRT-R,,
4179,K25DGD-R,,
4180,K91LR4-R,,
4181,KNB5TK-R,,
4182,KZJCW9-R,,
4183,L4PC3K-R,,
4184,LKXH6B-R,,
4185,M4ZSZ9-R,,
4186,MNVSTJ-R,,
4187,NBJSC3-R,,
4188,NCC659-R,,
4189,NRVDST-R,,
4190,P3YJM8-R,2018-09-21,2022-10-21
4191,P4F0M7-R,,
4192,QW7SZZ-R,,
4193,RCHLRQ-R,,
4194,RQXPFC-R,,
4195,RWCD1L-R,,
4196,RZWRN7-R,,
4197,S7VLK0-R,,
4198,SVBLJX-R,,
4199,SX3WQJ-R,,
4200,T0PKTD-R,,
4201,T11Y3P-R,2018-06-01,2021-02-19
4202,T3YKF5-R,,
4203,T43DZ0-R,,
4204,T44WSD-R,,
4205,TPVVWP-R,,
4206,TXMP9V-R,,
4207,VFSPLS-R,,
4208,VQKXT8-R,,
4209,WCYW2B-R,,
4210,WL0HK1-R,,
4211,WNG6Z3-R,,
4212,WYJW4F-R,,
4213,X20F8C-R,,
4214,BT4517-R,,
4215,C2CYJY-R,,
4216,C7V5N3-R,2009-05-29,2010-12-17
4217,CL1QH9-R,,
4218,DTGV30-R,,
4219,F29RYJ-R,,
4220,F5SGV2-R,,
4221,F82NLW-R,2002-06-14,2022-01-03
4222,FCGV6L-R,,
4223,FJ4S87-R,,
4224,FZSM6J-R,,
4225,H8HXL2-R,,
4226,J99TYB-R,,
4227,JJ81D9-R,,
4228,JLK874-R,,
4229,K3F6GT-R,,
4230,K8J2Q3-R,,
4231,KD37RG-R,,
4232,KGMM1V-R,,
4233,KRTZ9N-R,,
4234,KZNLFS-R,,
4235,LBL2R5-R,,
4236,LH2T79-R,,
4237,LN3L27-R,,
4238,LRJ4D9-R,2011-10-07,2020-07-03
4239,LXP0PQ-R,,
4240,LY653H-R,,
4241,M88DMJ-R,,
4242,MSTDDB-R,,
4243,MT9HV4-R,,
4244,N81S3G-R,,
4245,NFMLPM-R,,
4246,NNNMPD-R,,
4247,P0SVPZ-R,2016-02-12,2019-05-31
4248,P2H2PC-R,,
4249,PHMW1P-R,,
4250,Q4R5C5-R,,
4251,R2G45V-R,,
4252,R7T9NB-R,,
4253,RMF04C-R,,
4254,S646X2-R,,
4255,SGX4C3-R,,
4256,T7H5H1-R,,
4257,TVPWS7-R,,
4258,V2K8ZP-R,,
4259,V9LJ2C-R,,
4260,VBDKQR-R,,
4261,VNRDMV-R,,
4262,VPXRZZ-R,,
4263,W925MS-R,,
4264,X0S5QW-R,,
4265,XHVG5N-R,,
4266,B0592Z-R,,
4267,BKSQN5-R,,
4268,C3PD4C-R,,
4269,C9T29S-R,,
4270,DFWG13-R,,
4271,F6Z95R-R,2016-09-09,2022-07-29
4272,F9C1VZ-R,,
4273,FCK6QT-R,,
4274,H8M3P2-R,,
4275,JH31WN-R,,
4276,JJ8SV0-R,,
4277,JMKZCK-R,,
4278,KMBRT0-R,,
4279,KW3N72-R,,
4280,KXDY1W-R,,
4281,LLF179-R,,
4282,MNS31C-R,,
4283,MTG1MJ-R,2016-01-15,2022-08-05
4284,MWNVQZ-R,,
4285,N3B6JW-R,,
4286,N5ZG8Y-R,,
4287,NB73HM-R,,
4288,PW1FCH-R,,
4289,Q08T61-R,,
4290,Q5XNP4-R,,
4291,Q9J29V-R,,
4292,QLMJMJ-R,,
4293,QWT3CL-R,,
4294,R0BBZC-R,,
4295,R4M2WP-R,,
4296,RNWNLL-R,,
4297,RV684P-R,,
4298,RV6YGB-R,,
4299,S514X2-R,,
4300,S5J3G4-R,,
4301,SC87Y1-R,,
4302,SNBZ7F-R,,
4303,SXD5J9-R,,
4304,TXNBYV-R,,
4305,V8JLDL-R,,
4306,VPY6VD-R,,
4307,W24HGL-R,,
4308,XQ9K4S-R,,
4309,BBBF3Q-R,2010-09-24,2020-01-10
4310,BDJDSJ-R,,
4311,BGY5CP-R,,
4312,C0YGQ6-R,,
4313,C70YNK-R,,
4314,DVQGS8-R,,
4315,F2T280-R,,
4316,F7MXSC-R,,
4317,F879QH-R,,
4318,G21ZDK-R,,
4319,G7WB0G-R,,
4320,GM5PLM-R,,
4321,H2XZRS-R,,
4322,JBFJ2W-R,,
4323,JYV1BD-R,,
4324,JZC4L1-R,,
4325,JZWRR3-R,,
4326,KCCNJ3-R,,
4327,KJ153Q-R,,
4328,L0NP6F-R,,
4329,L7LYSG-R,,
4330,PM4NJS-R,,
4331,PTS8PR-R,,
4332,QHVSGF-R,,
4333,QKJS7V-R,,
4334,QR71KD-R,,
4335,R20913-R,,
4336,S2111F-R,,
4337,SF5963-R,,
4338,SM0YJG-R,,
4339,SW03CW-R,,
4340,SX4VKF-R,,
4341,TLTT41-R,,
4342,V334CR-R,,
4343,V3PJZJ-R,,
4344,VJZL2G-R,,
4345,WWHB1X-R,,
4346,WYJMZH-R,,
4347,X8L92P-R,,
4348,X8M3NG-R,2001-07-27,2009-03-16
4349,B3SV50-R,,
4350,CSL5WK-R,,
4351,CVS9ZN-R,,
4352,CZMPDF-R,,
4353,DBS62D-R,,
4354,DTNM3F-R,,
4355,F73DXH-R,,
4356,FWJC6M-R,,
4357,FY07ZY-R,,
4358,G187MR-R,,
4359,G3DZHZ-R,,
4360,GC6J5N-R,2007-08-17,2022-04-01
4361,GC6N2F-R,,
4362,GXKMX2-R,,
4363,JFWCX5-R,,
4364,JV699L-R,,
4365,JZ247F-R,,
4366,KQL113-R,,
4367,KW8JJN-R,,
4368,LBWNRX-R,,
4369,M2PVJL-R,,
4370,M791R1-R,,
4371,MBKTVK-R,,
4372,MDYC2K-R,,
4373,MQQNYL-R,,
4374,N4RP3C-R,,
4375,NK4TRW-R,,
4376,NYNK7R-R,,
4377,P20812-R,,
4378,P6H0P9-R,,
4379,P85YX7-R,,
4380,Q2W7B8-R,,
4381,Q51DTP-R,,
4382,QXTF2Z-R,2001-09-07,2004-12-03
4383,QYKNT5-R,,
4384,R23LRM-R,,
4385,RFQ4VD-R,,
4386,RRQYWB-R,,
4387,RYXVR9-R,,
4388,T1LX37-R,,
4389,T987X3-R,,
4390,TNT8R3-R,,
4391,TQBQW8-R,,
4392,V26CFQ-R,,
4393,V4YTK1-R,,
4394,V60Y1G-R,,
4395,VMMRZR-R,,
4396,VRDZ4C-R,,
4397,W1R513-R,,
4398,WH8WK0-R,,
4399,WLZRY3-R,,
4400,WPL8V0-R,,
4401,WZ4ZRJ-R,,
4402,X1Y52C-R,,
4403,XHF79L-R,,
4404,B38P5P-R,,
4405,B99G4Q-R,,
4406,BTMZVQ-R,,
4407,BVPTCF-R,,
4408,BXDRTL-R,,
4409,C11243-R,,
4410,CFF9VL-R,,
4411,DH2J05-R,,
4412,F5YSLP-R,,
4413,FCD4QQ-R,,
4414,FK8H7L-R,,
4415,FPP2BC-R,,
4416,G3ZPT3-R,,
4417,G5M19V-R,,
4418,G9BH0Q-R,,
4419,GBNDSV-R,,
4420,GPD5H5-R,,
4421,GRMY8C-R,,
4422,GV419Q-R,,
4423,HLQLK8-R,2005-02-25,2021-11-05
4424,J2MLPV-R,2001-02-23,2006-01-20
4425,J9F59G-R,,
4426,JFV8T4-R,,
4427,K8ZVRV-R,,
4428,M35WFY-R,,
4429,MDPB08-R,,
4430,MH2DQ6-R,2019-09-13,2022-03-04
4431,MH2F2K-R,,
4432,MJB531-R,,
4433,MNRL1W-R,,
4434,MR0SZS-R,,
4435,N22FC8-R,,
4436,NJ2G3K-R,,
4437,NPMGQJ-R,,
4438,NV9HT3-R,,
4439,PBZYPR-R,2010-01-29,2023-09-08
4440,Q0SG4V-R,,
4441,Q3VLJ1-R,,
4442,Q788SY-R,,
4443,QG96FG-R,,
4444,QT2VYS-R,,
4445,RGZG2K-R,,
4446,SQH05D-R,,
4447,SSQWFZ-R,2005-01-28,2023-09-15
4448,T1TZGR-R,,
4449,V2PH7W-R,,
4450,VQXR21-R,,
4451,VSRBCJ-R,,
4452,WW76G5-R,,
4453,X47RHF-R,,
4454,X62PRJ-R,,
4455,XQFXGW-R,,
4456,B0KV90-R,,
4457,B0XB1M-R,,
4458,BB7C8V-R,,
4459,BGW3FR-R,,
4460,BQWBJC-R,,
4461,BVBQPH-R,,
4462,C62KW7-R,,
4463,CTXPP4-R,,
4464,DKNCNG-R,,
4465,F1VLJV-R,,
4466,F4PDW3-R,,
4467,FT8DNV-R,,
4468,HHB3C8-R,,
4469,HKLJPC-R,,
4470,K80C6V-R,,
4471,KN0XD3-R,,
4472,M4VYHK-R,,
4473,MQRG2Z-R,,
4474,NFLC26-R,,
4475,NNXFNT-R,,
4476,Q7DJXY-R,,
4477,QWKQJX-R,,
4478,R3LCP6-R,,
4479,R85S3P-R,2009-12-31,2012-05-04
4480,RDQYNG-R,,
4481,RQ7B1P-R,,
4482,RZQR2J-R,,
4483,S5FSRP-R,,
4484,SD0T7J-R,,
4485,SDH45L-R,,
4486,SMN1P3-R,,
4487,TZ6WJD-R,,
4488,V57KYZ-R,,
4489,VBKMCH-R,2019-09-13,2023-10-20
4490,VCLVVR-R,,
4491,VLKBFL-R,,
4492,VYS2NY-R,,
4493,X40Z2L-R,,
4494,X7FYPJ-R,2015-07-31,2023-01-13
4495,XJPXMG-R,2015-05-15,2018-06-15
4496,XKK7FS-R,,
4497,BDC8C2-R,,
4498,BNSCB3-R,,
4499,BZV0B6-R,,
4500,CVR471-R,,
4501,CY6Q7W-R,,
4502,DMX4QY-R,,
4503,F60CN6-R,,
4504,FLG0HG-R,,
4505,G0L26V-R,,
4506,G0Y85Z-R,,
4507,H7YBDY-R,,
4508,HPP3QS-R,,
4509,J4VRLR-R,,
4510,JH0GV3-R,,
4511,JR60D1-R,,
4512,JXS6QL-R,,
4513,KFJFWS-R,,
4514,LC0QHQ-R,,
4515,MRCM8L-R,,
4516,N61F91-R,,
4517,N6SXQQ-R,,
4518,NDN5DT-R,,
4519,NHV4Q7-R,,
4520,NRFNHW-R,,
4521,PCV6XJ-R,,
4522,PDBCKH-R,,
4523,PLQLWS-R,,
4524,Q0WH6Z-R,,
4525,RDKCLT-R,,
4526,RQ770R-R,,
4527,RT6GDS-R,,
4528,S1RQFW-R,,
4529,S2T6DC-R,,
4530,S5FLCH-R,,
4531,SN6KV9-R,,
4532,STYLCC-R,,
4533,T1Q5HG-R,,
4534,TJKNB6-R,,
4535,TJKSLB-R,,
4536,TW118X-R,,
4537,VMLMXS-R,,
4538,VWK5MN-R,,
4539,WDG93F-R,,
4540,X0PM2Q-R,,
4541,X32NYV-R,,
4542,X3LNDT-R,,
4543,XHF55J-R,,
4544,XL7ZY6-R,,
4545,XP2YFH-R,,
4546,B0R9V8-R,,
4547,BCD5LG-R,,
4548,BFSX3L-R,,
4549,BQWBWQ-R,,
4550,BSZBZV-R,,
4551,CC0NGJ-R,,
4552,CH42N8-R,,
4553,CHBFWB-R,,
4554,DDM3X2-R,,
4555,DSHKMW-R,,
4556,F5NGVZ-R,,
4557,G0X2YW-R,,
4558,G5G1Y9-R,,
4559,HMCYRR-R,,
4560,HSF35X-R,,
4561,J3M97N-R,,
4562,J743SS-R,,
4563,J99X2D-R,,
4564,JG0LZ4-R,,
4565,JSWBKJ-R,,
4566,LC099Y-R,,
4567,LH8SS1-R,,
4568,MLHRXC-R,,
4569,MRHVBK-R,,
4570,N98KXN-R,,
4571,Q53D75-R,,
4572,QVQ0BL-R,,
4573,R8QRRW-R,,
4574,R8YHXH-R,,
4575,SHKZBX-R,,
4576,SM18M7-R,,
4577,T0JL9Q-R,,
4578,T0SQZH-R,,
4579,T1CTQQ-R,,
4580,T2Z28K-R,,
4581,THG2CR-R,,
4582,THMJ9D-R,,
4583,TLWZKC-R,,
4584,TTN33B-R,,
4585,V4QT4F-R,,
4586,V75BVZ-R,,
4587,VG8QD0-R,,
4588,VMJ8Y2-R,,
4589,VXQ46D-R,,
4590,W236R3-R,,
4591,WKGS0Q-R,,
4592,X2X28L-R,,
4593,X8GNDJ-R,,
4594,B3DVXC-R,,
4595,BM58NZ-R,,
4596,BWDZ2P-R,,
4597,C5BK6W-R,,
4598,CC672R-R,,
4599,DF9PT2-R,,
4600,F17RG0-R,,
4601,FMFR39-R,,
4602,FXTPJW-R,,
4603,GRS247-R,,
4604,J2QBL2-R,,
4605,JN7DYB-R,,
4606,KC6VBL-R,,
4607,L6GSQG-R,,
4608,M8N8N1-R,2021-11-12,2023-05-26
4609,MBKRQH-R,,
4610,MQ0Y3T-R,,
4611,MS9MZ5-R,,
4612,N0LGV8-R,,
4613,NB7M7W-R,2015-11-06,2021-11-19
4614,NM9PKX-R,,
4615,NNKL3S-R,,
4616,NV8F0C-R,,
4617,PDK43H-R,,
4618,PKYJQY-R,,
4619,Q1Q8RJ-R,,
4620,Q54C22-R,,
4621,Q7ZT4G-R,,
4622,R157MY-R,,
4623,R9MWKF-R,,
4624,SZWBTV-R,,
4625,T1N9NF-R,,
4626,T1PR8N-R,2019-04-05,2022-03-25
4627,TM5H4Q-R,,
4628,TMV1QC-R,,
4629,TY311P-R,,
4630,VB05GH-R,,
4631,VJC0HV-R,,
4632,VMLC59-R,,
4633,WFHHJN-R,,
4634,WNXXC8-R,,
4635,X03SYV-R,,
4636,X19VHH-R,,
4637,XQFML8-R,,
4638,B3DLD3-R,,
4639,BF9RCJ-R,,
4640,BZXK9Q-R,,
4641,CHQHMD-R,,
4642,CRP3ZV-R,,
4643,CRZFXR-R,,
4644,DGPMZN-R,,
4645,DKSCXV-R,,
4646,DMRL0N-R,,
4647,FCG9QM-R,,
4648,G6PY7Y-R,,
4649,GFK4PT-R,,
4650,GP2SG7-R,,
4651,GV1NSH-R,2001-02-02,2012-02-17
4652,JLF7KC-R,,
4653,KDHGXS-R,2004-01-23,2021-11-12
4654,L1YJ5T-R,,
4655,LHGG5Z-R,,
4656,LJQXG0-R,,
4657,LKFKRB-R,,
4658,M65BNL-R,,
4659,MKJ8WW-R,,
4660,MLMTN5-R,,
4661,NV89HZ-R,2001-02-16,2008-08-22
4662,NYJKY9-R,,
4663,PB0LP4-R,,
4664,PJTSGB-R,,
4665,PPBZ68-R,,
4666,QR4GHV-R,,
4667,QTK2TW-R,,
4668,QXT8TV-R,,
4669,R952T0-R,,
4670,RFGY3N-R,,
4671,RFLX5W-R,,
4672,RFT2F4-R,,
4673,RKVHX3-R,,
4674,RT2YQH-R,,
4675,SM83NN-R,,
4676,SN9T0B-R,,
4677,STMHH8-R,,
4678,TPZYG9-R,,
4679,V3J4YQ-R,,
4680,VDVJM1-R,,
4681,VH3VR1-R,,
4682,VR1Y1Z-R,2001-01-26,2003-11-07
4683,VS633Z-R,,
4684,W24TTM-R,,
4685,B7ZL6C-R,,
4686,BV52Y6-R,,
4687,C23CJ7-R,,
4688,C2LJTV-R,,
4689,CD4G2F-R,,
4690,CW0Z19-R,,
4691,D9BWZ6-R,,
4692,DHFW05-R,,
4693,DR8BFQ-R,,
4694,FWVGSD-R,,
4695,G90V34-R,,
4696,GPHN2D-R,,
4697,H1QG5K-R,,
4698,JBJFSR-R,,
4699,JKCKN3-R,,
4700,JVBKFL-R,,
4701,L4LBLZ-R,,
4702,L5JM66-R,,
4703,LQ7FP1-R,,
4704,M1H0C2-R,,
4705,MF89F8-R,2021-11-26,2023-07-14
4706,MTGCBY-R,,
4707,MW7CHT-R,,
4708,NK190K-R,,
4709,P9437B-R,,
4710,PJPRSK-R,,
4711,Q1QHTC-R,,
4712,QF2JL3-R,,
4713,QR8NHS-R,,
4714,QTSJJC-R,,
4715,QWXJXT-R,,
4716,R2NDP8-R,,
4717,R4TS8L-R,,
4718,R9669F-R,,
4719,RJV4VF-R,,
4720,RPSW0P-R,,
4721,RS1SC9-R,,
4722,SM1QGN-R,,
4723,SPGZ8K-R,,
4724,T6LPFM-R,,
4725,V0M7C7-R,,
4726,V9FMMN-R,,
4727,VFNFS2-R,,
4728,WC6YM2-R,,
4729,WGXV7D-R,,
4730,WSDPT9-R,2021-11-26,2023-09-22
4731,X1GX03-R,,
4732,X1RHKB-R,,
4733,X1RMD1-R,,
4734,XBFYF5-R,,
4735,XQBWQ1-R,,
4736,B14762-R,,
4737,B55S8J-R,,
4738,C0Y3C6-R,,
4739,CKZWWG-R,,
4740,CYDX1P-R,,
4741,DKCYRQ-R,,
4742,FMMVS1-R,,
4743,FP8YLC-R,,
4744,FPQ8MH-R,,
4745,FT33V4-R,,
4746,G100JM-R,,
4747,G4B58F-R,,
4748,GJZ5YB-R,,
4749,GPWHKD-R,,
4750,GZFBNY-R,,
4751,GZH6R6-R,,
4752,H9W1YM-R,2008-05-09,2010-06-11
4753,HDL814-R,,
4754,HF2DDV-R,,
4755,HTJP4C-R,,
4756,HYZH6Y-R,,
4757,HYZPM4-R,,
4758,JBJGQN-R,,
4759,JCQ2K0-R,,
4760,JKD144-R,,
4761,JWMKR4-R,,
4762,KJLT9T-R,,
4763,KM1MXZ-R,,
4764,KQRFB5-R,,
4765,L0XJ8X-R,,
4766,L93LBV-R,,
4767,LKCBWM-R,,
4768,LQBB5R-R,,
4769,LSNFQF-R,,
4770,LZBPWV-R,,
4771,M6PR23-R,,
4772,MC0PDP-R,,
4773,MMYFMT-R,,
4774,N7FF58-R,,
4775,NC8LG3-R,,
4776,P6687B-R,,
4777,PGDZT4-R,,
4778,PJPJBB-R,,
4779,PKTRJD-R,,
4780,PWHLN1-R,,
4781,QLRPKF-R,,
4782,QWSF1Y-R,2008-10-17,2017-06-23
4783,QWY77G-R,,
4784,R4F6YF-R,,
4785,RNQQTL-R,,
4786,SC6PG2-R,,
4787,SP4XVW-R,,
4788,SPB91W-R,,
4789,SRQ607-R,,
4790,T9N45W-R,,
4791,TBRP29-R,2021-09-24,2023-08-11
4792,TPCXHS-R,,
4793,V4QK0K-R,,
4794,VDP01V-R,,
4795,W8XYKT-R,,
4796,WGS55W-R,,
4797,WPDKYN-R,,
4798,XBNL2D-R,,
4799,BRVLL3-R,,
4800,CGKVMY-R,,
4801,D1RT76-R,,
4802,D60L5H-R,,
4803,D8263T-R,,
4804,DR9KSW-R,,
4805,DSNP3D-R,,
4806,F3F2W6-R,,
4807,FB2L2C-R,,
4808,FM7MGL-R,,
4809,GSXR5Q-R,,
4810,H67TX9-R,,
4811,HP705X-R,,
4812,J9JYJ0-R,,
4813,JBFW0G-R,2021-07-09,2023-07-14
4814,JKD023-R,,
4815,K7YFYF-R,,
4816,KBMSJ8-R,,
4817,L6BXR7-R,,
4818,LN04J0-R,,
4819,M9FKLG-R,,
4820,MZVH2S-R,,
4821,N4MWWT-R,,
4822,P5S77Z-R,,
4823,P6NPHM-R,,
4824,PFD89C-R,,
4825,PM3G7N-R,,
4826,Q54GSP-R,,
4827,QS7BH0-R,,
4828,QVKG5V-R,,
4829,QXTPRC-R,,
4830,QZV866-R,,
4831,RXG8PD-R,,
4832,S218HN-R,,
4833,S920T0-R,,
4834,SC41Y3-R,,
4835,SMV24R-R,,
4836,SPP20D-R,,
4837,T2SF4X-R,,
4838,T9M9M3-R,,
4839,VGXZNN-R,2017-05-12,2020-12-04
4840,VPKZT7-R,,
4841,W34NNL-R,,
4842,W6MZ66-R,,
4843,WDHHDK-R,,
4844,WL2DPB-R,,
4845,XG4P3Q-R,,
4846,B3NHGJ-R,,
4847,BMSGK8-R,,
4848,BPSZ7D-R,,
4849,C4B3MR-R,2019-07-26,2022-08-12
4850,CJPXMY-R,,
4851,CLYZ7P-R,,
4852,D7YWTQ-R,,
4853,D8FR0J-R,,
4854,DG7R6B-R,,
4855,DG7ZNK-R,,
4856,DGBZCC-R,,
4857,DH935Z-R,,
4858,FR01GT-R,,
4859,G6PQKG-R,,
4860,GL1T1W-R,,
4861,GNFDQ7-R,,
4862,GW3SZL-R,,
4863,HD28K4-R,,
4864,J9DNL7-R,,
4865,JJCWQX-R,,
4866,KGFKSF-R,,
4867,KRJYGK-R,,
4868,KZ8DTZ-R,,
4869,MH6RBM-R,,
4870,N4NPDK-R,,
4871,N5644C-R,,
4872,N5X2XW-R,,
4873,ND2X37-R,,
4874,NH6BSH-R,,
4875,NHM77G-R,,
4876,NWD9TC-R,,
4877,PFJ1HX-R,,
4878,Q78D01-R,,
4879,QG22VS-R,,
4880,QKR7V5-R,,
4881,QV4C9N-R,,
4882,RPTNJF-R,,
4883,RWFFZJ-R,,
4884,S24QRK-R,,
4885,S5MS59-R,,
4886,S9RK3G-R,,
4887,SCG3M1-R,,
4888,SHSV1Z-R,,
4889,SRL24C-R,,
4890,SV2HV1-R,,
4891,T2ZBST-R,,
4892,TMZY0Y-R,,
4893,VDT85V-R,,
4894,W4HJLZ-R,,
4895,WDGX90-R,,
4896,X1SCTR-R,,
4897,XMPP98-R,,
4898,XMXVLM-R,,
4899,BV4WK0-R,,
4900,BV87Z5-R,,
4901,C5TKBG-R,,
4902,CGHXLS-R,,
4903,D50J9Q-R,,
4904,DDNZFT-R,,
4905,DNJ9J5-R,,
4906,DTM370-R,,
4907,F07XN2-R,,
4908,F77WKT-R,,
4909,FWC43L-R,,
4910,G6KS0R-R,,
4911,GM32M5-R,,
